Date,time,humidity,temperature,pressure,gyro_pitch,gyro_roll,gyro_yaw,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z,magnet_x,magnet_y,magnet_z,Lat_deg,lat_min,lat_sec,long_deg,long_min,long_sec
2019-04-15,01:26:29,34.62757,33.47098,34.62757,7.33215257872168,333.208495895713,348.600433912043,7.25344745514198,335.057313698367,348.679990247948,-0.003949370235205,0.026221597567201,0.015109204687178,17.2167129516602,4.15590524673462,-3.95262765884399,36,59,0.6,53,50,31.9
2019-04-15,01:26:40,34.94292,33.56585,34.94292,33.5275613147059,98.3782267291176,10.2967219096585,33.0360574869372,97.6268376185245,10.1245627227601,-0.001234178198501,0.026949977502227,0.010722661390901,17.1508941650391,4.19540596008301,-3.98503613471985,36,32,3,54,28,59.8
2019-04-15,01:26:51,34.75,33.56585,34.75,2.81751813287079,212.721231983662,24.4009788759175,2.81678047244042,216.942179607703,24.3978882153181,-0.002468356397003,0.02549321949482,0.012915932573378,17.2548809051514,4.34997129440308,-4.48524045944214,36,4,51.4,55,6,59
2019-04-15,01:27:02,34.78339,33.58482,34.78339,8.31526951728581,334.355318808304,352.21662463414,8.24687541803188,336.115502953646,352.280883053851,-0.003455699188635,0.02549321949482,0.013403326272965,17.3677196502686,4.63279056549072,-4.85684585571289,35,37,26,55,44,30.1
2019-04-15,01:27:13,34.53111,33.48996,34.53111,33.6729453062842,99.850118834877,14.2637854258348,33.0829125846434,99.0126215294176,14.0365057585607,-0.003949370235205,0.026464389637113,0.014378113672137,17.0398578643799,4.82837200164795,-5.25717449188232,35,9,47.4,56,21,33.6
2019-04-15,01:27:24,35.39555,33.54688,35.39555,1.26582412456136,213.000928230174,28.0795514232517,1.26332192744761,217.26594423474,28.0698747527451,-0.004196206107736,0.027678353711963,0.01535290107131,17.4012660980225,5.08689641952515,-5.06128025054932,34,41,55.8,56,58,10.1
2019-04-15,01:27:35,34.94663,33.66071,34.94663,7.06984898204427,334.415559369236,354.490482974409,6.99961457369586,336.114475010176,354.552990731259,-0.004443041514605,0.027435559779406,0.014865507371724,17.4455547332764,5.48165321350098,-5.48451232910156,34,13,51.6,57,34,20.2
2019-04-15,01:27:45,34.80194,33.54688,34.80194,32.992723351748,99.4240311438841,16.9263920935653,32.4085099512801,98.6003308205481,16.7058247946981,-0.003208863316104,0.026221597567201,0.014378113672137,17.5037994384766,5.15700960159302,-5.3914794921875,33,48,10,58,6,50.5
2019-04-15,01:27:56,34.80565,33.64174,34.80565,1.59428568059145,212.758456514639,30.6301643329352,1.53200097210669,216.952957646213,30.3644733893163,-0.001727849594317,0.02549321949482,0.011941145174205,17.3394756317139,5.80365228652954,-5.03507614135742,33,19,42.9,58,42,11.6
2019-04-15,01:28:07,35.15068,33.56585,35.15068,7.12947567972484,334.043097200964,357.484377935991,7.10546414969766,335.856922236953,357.508047743116,-0.001974685117602,0.026949977502227,0.014621810987592,17.7455005645752,5.79154348373413,-5.06205892562866,32,51,4.1,59,17,7.9
